umap1,umap2
-1.6691768,9.400939
7.3240957,5.0921855
-5.4658465,5.647023
-1.8635503,9.147052
-5.412749,5.7431493
-7.087833,6.0039654
7.253142,10.105939
10.376733,12.082847
15.19457,11.680142
13.345567,12.643847
-4.3454957,4.540338
15.69793,10.506416
12.988541,11.8844385
13.69519,12.844058
-1.3123034,8.067393
8.784555,12.4730015
-2.5727835,8.003899
6.722003,5.705818
14.549878,11.496046
7.602979,-2.4170198
-5.4217234,5.318938
5.822932,8.999287
14.130627,12.245703
13.3602705,11.595576
12.280598,-1.4504496
-3.392246,17.54999
7.586367,-2.406947
-2.9157057,17.76779
6.319101,9.40133
13.571856,11.442258
7.551205,-2.3670526
7.517011,4.99179
10.766789,11.867754
2.4299252,13.772673
-4.4835353,4.945304
-2.4408824,8.545852
-5.1642885,5.9192777
4.498078,5.882984
12.235502,-1.4576207
7.6214194,10.900532
14.937645,11.971488
13.719462,12.711327
-0.9636874,10.643379
15.130916,11.520041
-2.9971204,17.405542
3.124343,5.7827554
3.8711576,5.355736
-0.21516702,7.2925205
6.741012,5.735563
0.1161921,8.216616
-3.0847464,17.694708
7.8140583,10.446544
4.580192,7.8884277
8.834309,10.495105
7.523501,-2.3357434
-1.3308022,8.496487
-4.459628,5.1690893
0.1903575,7.70427
8.523059,12.174859
6.2980437,5.570803
-1.9135079,8.493131
8.316124,11.75217
12.86227,11.653267
14.88458,12.086514
-3.5988417,5.7754984
-1.6432542,8.373
3.288938,-1.2481096
14.332078,12.061183
14.8319,11.895845
9.912174,12.237183
11.228259,11.955571
3.3882637,-1.34996
-7.045767,5.9227343
-2.4716418,7.929769
-2.1200528,5.57061
8.568577,11.087771
12.573053,-2.8833947
2.3596783,13.842949
11.224398,12.006653
-1.353446,8.593004
-4.0099597,4.989024
2.9932303,5.7031384
7.582231,4.8653755
-4.601109,5.33009
-4.942235,5.6148486
-4.447891,5.0670385
-2.216619,9.191327
14.899233,10.896861
-4.1889076,4.957832
7.6860247,11.221062
8.009716,11.689031
-2.5959473,18.064701
12.02713,-1.8825756
-4.357875,5.173649
9.515769,11.590256
15.40096,11.6674185
-3.8799489,6.0206504
7.942255,11.6598835
8.939877,11.630047
-7.1686773,5.711142
-5.331087,6.3424163
-3.1924384,5.234572
14.211132,-3.0014005
13.757743,12.811212
-3.7143915,5.1730657
7.2982945,5.13858
-4.671496,5.956496
14.324021,11.218455
-2.3088908,5.814183
10.800505,12.132227
-2.7625618,17.798895
-1.5588232,8.686139
8.498711,11.97554
14.385326,11.528514
7.0636415,9.963126
-2.0023732,5.3830304
9.500517,11.572774
-5.1461577,6.330319
-5.4434004,5.6405663
5.836651,8.825982
0.50039905,5.9882965
10.230294,12.2582445
-2.5363724,8.748626
-2.018687,8.877614
14.310943,11.642778
5.6469345,8.837072
0.012323228,7.475014
8.594312,10.447298
14.158136,12.004519
10.16257,11.973903
0.23573637,8.838639
10.559561,11.795648
12.945529,11.6977
-4.2685456,5.525277
-3.5985732,5.781998
-1.9951327,9.504659
6.791681,5.124138
8.734345,10.525263
7.9346924,10.472408
9.602945,11.767382
7.599239,-2.4026477
-4.683841,5.588895
3.0379176,-0.9892224
13.92176,11.025983
-3.4575498,4.742059
12.266468,-2.259426
14.360989,11.077316
-3.2640026,17.798904
7.661693,10.612747
8.882831,10.4784
-2.6475167,18.14849
14.434875,11.651368
6.8873944,5.024248
3.0744255,-1.0053992
-4.2474875,5.6411977
7.789463,10.834148
9.695959,11.688565
14.283041,12.141079
